date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type
06/07/2018 04:30,3.6,5.29,0,56.26,100,Weekday,Friday,Light_Load
03/10/2018 12:15,5.58,0,16.34,100,32.32,Weekday,Wednesday,Medium_Load
20/08/2018 09:15,96.55,47.84,0,89.6,100,Weekday,Monday,Medium_Load
04/12/2018 15:15,64.62,40.1,0,84.97,100,Weekday,Tuesday,Medium_Load
06/01/2018 09:15,4.54,0,26.5,100,16.89,Weekend,Saturday,Light_Load
21/05/2018 15:30,69.7,41.76,0,85.78,100,Weekday,Monday,Maximum_Load
09/09/2018 04:15,2.84,5.8,0,43.98,100,Weekend,Sunday,Light_Load
27/05/2018 16:30,2.92,0,16.74,100,17.18,Weekend,Sunday,Light_Load
20/07/2018 19:45,82.08,27.04,0,94.98,100,Weekday,Friday,Medium_Load
18/07/2018 05:00,2.77,4.43,0,53.02,100,Weekday,Wednesday,Light_Load
25/06/2018 14:45,92.99,39.92,0,91.89,100,Weekday,Monday,Maximum_Load
13/03/2018 17:30,82.22,30.13,0,93.89,100,Weekday,Tuesday,Medium_Load
10/10/2018 06:15,2.74,4.68,0,50.52,100,Weekday,Wednesday,Light_Load
24/04/2018 17:30,69.84,27.32,0.04,93.13,100,Weekday,Tuesday,Medium_Load
10/01/2018 00:00,4.57,4.68,0,69.86,100,Weekday,Wednesday,Light_Load
25/09/2018 06:15,2.56,5.47,0,42.39,100,Weekday,Tuesday,Light_Load
27/11/2018 18:00,31.93,3.71,1.69,99.33,99.86,Weekday,Tuesday,Maximum_Load
13/03/2018 21:00,19.66,0.4,13.82,99.98,81.81,Weekday,Tuesday,Medium_Load
28/05/2018 12:00,54.61,34.38,0.5,84.63,100,Weekday,Monday,Maximum_Load
30/05/2018 09:00,56.2,34.74,0,85.06,100,Weekday,Wednesday,Light_Load
15/12/2018 02:30,4.21,4.07,0,71.9,100,Weekend,Saturday,Light_Load
09/04/2018 08:30,57.17,45.65,0,78.14,100,Weekday,Monday,Light_Load
23/07/2018 08:30,48.96,51.26,0,69.07,100,Weekday,Monday,Light_Load
22/08/2018 11:30,59.11,38.09,0,84.06,100,Weekday,Wednesday,Maximum_Load
21/12/2018 07:30,3.17,2.12,0.22,83.12,99.76,Weekday,Friday,Light_Load
01/03/2018 20:45,4.21,0,27.65,100,15.05,Weekday,Thursday,Medium_Load
19/06/2018 22:30,3.71,5.29,0,57.42,100,Weekday,Tuesday,Medium_Load
11/11/2018 00:45,2.77,3.96,0,57.32,100,Weekend,Sunday,Light_Load
19/05/2018 17:15,4.5,0,26.53,100,16.72,Weekend,Saturday,Medium_Load
30/05/2018 19:30,58.36,22.36,0,93.38,100,Weekday,Wednesday,Medium_Load
15/04/2018 02:15,3.42,3.96,0,65.36,100,Weekend,Sunday,Light_Load
21/04/2018 12:15,4,0,13.75,100,27.93,Weekend,Saturday,Medium_Load
03/06/2018 19:30,2.95,0,16.96,100,17.14,Weekend,Sunday,Light_Load
23/09/2018 18:45,2.81,0,11.2,100,24.34,Weekend,Sunday,Light_Load
11/04/2018 01:45,3.82,5.04,0,60.4,100,Weekday,Wednesday,Light_Load
31/05/2018 14:45,42.66,10.69,0,97,100,Weekday,Thursday,Maximum_Load
16/08/2018 09:30,98.53,46.19,0,90.54,100,Weekday,Thursday,Medium_Load
26/05/2018 09:45,37.3,1.87,0.47,99.87,99.99,Weekend,Saturday,Medium_Load
02/04/2018 09:00,68.62,39.96,0,86.42,100,Weekday,Monday,Light_Load
10/04/2018 14:00,62.96,31.46,0,89.45,100,Weekday,Tuesday,Maximum_Load
17/07/2018 02:15,2.99,0,3.56,100,64.31,Weekday,Tuesday,Light_Load
12/06/2018 06:00,3.1,5.8,0,47.14,100,Weekday,Tuesday,Light_Load
06/12/2018 08:00,6.44,3.17,0,89.72,100,Weekday,Thursday,Light_Load
19/05/2018 11:00,56.99,25.92,0,91.03,100,Weekend,Saturday,Maximum_Load
21/05/2018 23:00,3.6,4,0,66.9,100,Weekday,Monday,Medium_Load
23/08/2018 08:30,66.06,59.36,0,74.38,100,Weekday,Thursday,Light_Load
24/12/2018 19:15,4.14,0,21.56,100,18.86,Weekday,Monday,Maximum_Load
25/11/2018 14:15,3.1,0,15.08,100,20.14,Weekend,Sunday,Light_Load
28/07/2018 20:15,2.88,0,16.96,100,16.74,Weekend,Saturday,Medium_Load
12/02/2018 04:00,4.07,3.85,0,72.65,100,Weekday,Monday,Light_Load
28/04/2018 15:30,31.86,0,6.59,100,97.93,Weekend,Saturday,Maximum_Load
09/06/2018 03:45,3.2,5.69,0,49.02,100,Weekend,Saturday,Light_Load
26/11/2018 15:45,70.96,30.71,0,91.77,100,Weekday,Monday,Medium_Load
15/12/2018 12:15,3.42,0,14.58,100,22.84,Weekend,Saturday,Light_Load
01/10/2018 23:30,3.17,6.12,0,45.99,100,Weekday,Monday,Light_Load
09/03/2018 15:15,45.58,4.39,0.04,99.54,100,Weekday,Friday,Maximum_Load
15/03/2018 04:15,4.03,6.3,0,53.89,100,Weekday,Thursday,Light_Load
27/03/2018 20:30,34.81,3.46,1.91,99.51,99.85,Weekday,Tuesday,Medium_Load
20/09/2018 12:45,3.67,0,10.87,100,31.99,Weekday,Thursday,Medium_Load
21/11/2018 18:15,74.27,33.84,0,91,100,Weekday,Wednesday,Maximum_Load
16/06/2018 00:45,4.03,6.16,0,54.75,100,Weekend,Saturday,Light_Load
10/04/2018 08:45,110.74,79.78,0,81.14,100,Weekday,Tuesday,Light_Load
28/09/2018 18:45,38.12,16.85,0,91.46,100,Weekday,Friday,Medium_Load
07/07/2018 05:00,3.13,5.9,0,46.86,100,Weekend,Saturday,Light_Load
15/01/2018 18:45,72.83,37.04,0,89.13,100,Weekday,Monday,Maximum_Load
22/11/2018 17:45,32.94,0.07,3.46,100,99.45,Weekday,Thursday,Maximum_Load
08/10/2018 14:15,109.33,61.7,0,87.09,100,Weekday,Monday,Maximum_Load
14/11/2018 23:45,4.72,5.58,0,64.58,100,Weekday,Wednesday,Light_Load
16/06/2018 12:15,3.56,0,10.44,100,32.27,Weekend,Saturday,Medium_Load
28/02/2018 02:15,4.1,4.21,0,69.77,100,Weekday,Wednesday,Light_Load
17/02/2018 23:30,3.06,3.1,0,70.25,100,Weekend,Saturday,Light_Load
20/04/2018 17:30,124.7,50.47,0,92.7,100,Weekday,Friday,Medium_Load
09/10/2018 16:15,93.06,44.6,0,90.18,100,Weekday,Tuesday,Maximum_Load
29/01/2018 20:00,74.34,30.56,0,92.49,100,Weekday,Monday,Maximum_Load
01/07/2018 18:00,3.06,0,17.14,100,17.58,Weekend,Sunday,Light_Load
09/11/2018 23:30,4.82,6.77,0,58,100,Weekday,Friday,Light_Load
28/01/2018 11:45,28.22,9.25,0,95.03,100,Weekend,Sunday,Maximum_Load
23/02/2018 20:15,50.58,8.32,0.07,98.67,100,Weekday,Friday,Medium_Load
18/06/2018 18:30,43.34,33.41,0,79.2,100,Weekday,Monday,Medium_Load
16/04/2018 12:00,59.4,44.71,0,79.9,100,Weekday,Monday,Maximum_Load
09/03/2018 11:45,49.64,27.68,0,87.34,100,Weekday,Friday,Maximum_Load
11/07/2018 01:15,3.35,4.28,0,61.64,100,Weekday,Wednesday,Light_Load
26/12/2018 09:00,51.08,12.78,0,97.01,100,Weekday,Wednesday,Light_Load
25/03/2018 04:15,3.24,3.74,0,65.48,100,Weekend,Sunday,Light_Load
26/11/2018 16:15,64.22,26.06,0,92.66,100,Weekday,Monday,Medium_Load
14/06/2018 14:30,74.45,20.63,0,96.37,100,Weekday,Thursday,Maximum_Load
27/08/2018 11:15,54.94,36.07,0,83.59,100,Weekday,Monday,Maximum_Load
15/04/2018 07:15,3.1,3.92,0,62.03,100,Weekend,Sunday,Light_Load
10/10/2018 04:00,2.88,4.93,0,50.44,100,Weekday,Wednesday,Light_Load
04/04/2018 01:45,3.6,4.61,0,61.55,100,Weekday,Wednesday,Light_Load
14/09/2018 03:45,3.35,4.5,0,59.71,100,Weekday,Friday,Light_Load
27/10/2018 04:30,3.13,6.12,0,45.53,100,Weekend,Saturday,Light_Load
20/07/2018 23:30,3.1,0,4.28,100,58.66,Weekday,Friday,Light_Load
19/01/2018 08:30,66.92,49.97,0,80.13,100,Weekday,Friday,Light_Load
02/08/2018 23:15,2.84,5.62,0,45.1,100,Weekday,Thursday,Light_Load
02/01/2018 08:45,52.06,35.32,0,82.75,100,Weekday,Tuesday,Light_Load
13/08/2018 13:00,4.97,0,13.97,100,33.52,Weekday,Monday,Medium_Load
29/10/2018 23:30,3.64,6.3,0,50.03,100,Weekday,Monday,Light_Load
27/02/2018 07:30,4.32,3.42,0,78.4,100,Weekday,Tuesday,Light_Load
14/08/2018 17:15,105.48,38.23,0,94.02,100,Weekday,Tuesday,Medium_Load
15/05/2018 07:00,2.92,4.61,0,53.51,100,Weekday,Tuesday,Light_Load
28/05/2018 22:45,3.64,5,0,58.86,100,Weekday,Monday,Medium_Load
29/04/2018 09:30,3.13,0,16.74,100,18.38,Weekend,Sunday,Light_Load
07/07/2018 21:15,3.1,0,16.99,100,17.95,Weekend,Saturday,Medium_Load
08/01/2018 02:45,3.38,4.68,0,58.55,100,Weekday,Monday,Light_Load
04/02/2018 02:15,6.01,7.67,0,61.68,100,Weekend,Sunday,Light_Load
07/06/2018 17:15,45.65,18.54,0,92.65,100,Weekday,Thursday,Medium_Load
10/11/2018 09:15,45.14,12.38,0,96.44,100,Weekend,Saturday,Medium_Load
22/11/2018 07:00,3.1,2.88,0,73.26,100,Weekday,Thursday,Light_Load
05/07/2018 04:00,3.06,5.04,0,51.9,100,Weekday,Thursday,Light_Load
24/03/2018 11:00,32.54,0.29,4.18,100,99.19,Weekend,Saturday,Maximum_Load
21/03/2018 16:45,80.53,39.53,0,89.77,100,Weekday,Wednesday,Maximum_Load
29/06/2018 18:00,25.56,0,9.43,100,93.82,Weekday,Friday,Medium_Load
22/06/2018 09:00,55.01,37.73,0,82.47,100,Weekday,Friday,Light_Load
05/04/2018 04:45,3.06,3.71,0,63.63,100,Weekday,Thursday,Light_Load
29/07/2018 00:45,2.63,4.14,0,53.62,100,Weekend,Sunday,Light_Load
02/12/2018 13:15,3.78,0,15.59,100,23.56,Weekend,Sunday,Light_Load
06/07/2018 05:30,3.24,6.05,0,47.21,100,Weekday,Friday,Light_Load
13/05/2018 09:30,3.2,0,16.96,100,18.54,Weekend,Sunday,Light_Load
20/07/2018 03:00,2.84,0,4.39,100,54.32,Weekday,Friday,Light_Load
21/01/2018 22:15,4.68,1.22,15.66,96.77,28.63,Weekend,Sunday,Light_Load
10/05/2018 09:30,57.2,26.6,0,90.67,100,Weekday,Thursday,Medium_Load
01/05/2018 08:00,2.84,4.39,0,54.32,100,Weekday,Tuesday,Light_Load
11/01/2018 05:15,4.57,4.5,0,71.25,100,Weekday,Thursday,Light_Load
23/10/2018 18:30,125.28,80.46,0,84.14,100,Weekday,Tuesday,Medium_Load
09/02/2018 18:45,71.1,17.93,0.94,96.96,99.99,Weekday,Friday,Maximum_Load
04/05/2018 05:00,3.06,3.6,0,64.76,100,Weekday,Friday,Light_Load
30/10/2018 08:30,66.46,57.2,0,75.79,100,Weekday,Tuesday,Light_Load
24/08/2018 18:15,38.09,21.13,0.5,87.45,99.99,Weekday,Friday,Medium_Load
10/03/2018 21:15,4.18,0,26.89,100,15.36,Weekend,Saturday,Medium_Load
01/11/2018 23:15,3.6,6.91,0,46.2,100,Weekday,Thursday,Light_Load
22/05/2018 23:45,3.06,4.93,0,52.74,100,Weekday,Tuesday,Light_Load
17/06/2018 20:45,2.95,0,17.32,100,16.79,Weekend,Sunday,Light_Load
03/02/2018 18:45,41.98,4.79,0.29,99.36,100,Weekend,Saturday,Maximum_Load
28/07/2018 00:00,2.66,3.96,0,55.76,100,Weekend,Saturday,Light_Load
28/07/2018 08:30,42.44,38.88,0,73.74,100,Weekend,Saturday,Light_Load
23/08/2018 09:45,52.67,30.96,0,86.21,100,Weekday,Thursday,Medium_Load
26/03/2018 21:00,35.17,2.74,4.93,99.7,99.03,Weekday,Monday,Medium_Load
30/03/2018 04:45,2.99,3.85,0,61.34,100,Weekday,Friday,Light_Load
10/05/2018 09:45,76.97,39.56,0,88.94,100,Weekday,Thursday,Medium_Load
22/10/2018 09:30,48.38,22.25,0,90.85,100,Weekday,Monday,Medium_Load
13/11/2018 14:15,66.38,29.74,0,91.26,100,Weekday,Tuesday,Medium_Load
17/06/2018 05:45,2.77,4.28,0,54.33,100,Weekend,Sunday,Light_Load
09/03/2018 22:45,3.82,4.28,0,66.59,100,Weekday,Friday,Medium_Load
08/11/2018 00:30,3.64,6.37,0,49.61,100,Weekday,Thursday,Light_Load
27/05/2018 23:15,3.31,4.97,0,55.43,100,Weekend,Sunday,Light_Load
22/02/2018 19:45,99.47,40.03,0,92.77,100,Weekday,Thursday,Maximum_Load
07/12/2018 21:00,19.69,0,11.74,100,85.89,Weekday,Friday,Medium_Load
16/06/2018 03:00,2.92,5,0,50.43,100,Weekend,Saturday,Light_Load
18/02/2018 08:30,3.2,4.32,0,59.52,100,Weekend,Sunday,Light_Load
02/08/2018 16:15,2.92,0,16.6,100,17.32,Weekday,Thursday,Light_Load
03/10/2018 21:45,2.88,0,11.41,100,24.47,Weekday,Wednesday,Medium_Load
15/06/2018 06:30,2.95,5.8,0,45.34,100,Weekday,Friday,Light_Load
16/02/2018 13:15,3.42,0,16.85,100,19.89,Weekday,Friday,Light_Load
20/11/2018 11:15,52.2,18.14,0,94.46,100,Weekday,Tuesday,Maximum_Load
04/12/2018 14:00,56.12,32.15,0,86.77,100,Weekday,Tuesday,Medium_Load
09/02/2018 19:15,39.42,0.68,1.8,99.99,99.9,Weekday,Friday,Maximum_Load
24/05/2018 02:00,3.38,4.72,0,58.22,100,Weekday,Thursday,Light_Load
07/08/2018 21:30,15.52,0,11.95,100,79.23,Weekday,Tuesday,Medium_Load
09/02/2018 21:30,103.39,25.63,0,97.06,100,Weekday,Friday,Medium_Load
15/01/2018 13:30,146.27,76.79,0,88.54,100,Weekday,Monday,Medium_Load
28/07/2018 03:30,4,5.8,0,56.77,100,Weekend,Saturday,Light_Load
22/08/2018 07:00,2.52,4.21,0,51.36,100,Weekday,Wednesday,Light_Load
28/12/2018 13:30,56.12,15.01,0.04,96.6,100,Weekday,Friday,Medium_Load
13/09/2018 17:00,58.68,35.42,0,85.61,100,Weekday,Thursday,Maximum_Load
30/09/2018 00:15,3.02,5.44,0,48.54,100,Weekend,Sunday,Light_Load
21/04/2018 09:45,36.43,3.13,0.47,99.63,99.99,Weekend,Saturday,Medium_Load
24/10/2018 18:00,33.52,11.45,0.25,94.63,100,Weekday,Wednesday,Medium_Load
03/01/2018 18:45,37.08,4.18,1.94,99.37,99.86,Weekday,Wednesday,Maximum_Load
20/03/2018 23:30,3.92,4.18,0,68.41,100,Weekday,Tuesday,Light_Load
12/09/2018 15:15,77.44,45.25,0,86.34,100,Weekday,Wednesday,Maximum_Load
28/07/2018 01:30,3.38,5.72,0,50.87,100,Weekend,Saturday,Light_Load
12/12/2018 14:15,86.51,52.31,0,85.57,100,Weekday,Wednesday,Medium_Load
26/05/2018 11:00,35.6,4.32,1.26,99.27,99.94,Weekend,Saturday,Maximum_Load
17/11/2018 04:00,3.85,6.59,0,50.44,100,Weekend,Saturday,Light_Load
12/01/2018 19:00,111.28,44.57,0,92.83,100,Weekday,Friday,Maximum_Load
21/06/2018 23:45,4.14,6.08,0,56.28,100,Weekday,Thursday,Light_Load
28/10/2018 18:45,4.82,0,17.1,100,27.13,Weekend,Sunday,Light_Load
11/12/2018 21:15,6.77,0,20.2,100,31.78,Weekday,Tuesday,Medium_Load
23/06/2018 21:45,2.84,0,17.21,100,16.28,Weekend,Saturday,Medium_Load
22/09/2018 22:45,2.77,6.52,0,39.1,100,Weekend,Saturday,Light_Load
18/03/2018 07:30,3.1,3.28,0,68.69,100,Weekend,Sunday,Light_Load
28/10/2018 00:45,3.38,6.48,0,46.25,100,Weekend,Sunday,Light_Load
08/09/2018 15:30,34.7,7.92,0,97.49,100,Weekend,Saturday,Maximum_Load
28/05/2018 09:15,78.59,47.34,0,85.66,100,Weekday,Monday,Medium_Load
15/03/2018 05:30,3.46,5.47,0,53.46,100,Weekday,Thursday,Light_Load
27/01/2018 19:00,6.37,0,26.21,100,23.62,Weekend,Saturday,Maximum_Load
09/01/2018 05:45,4.75,3.89,0,77.37,100,Weekday,Tuesday,Light_Load
20/04/2018 15:30,106.67,43.74,0,92.52,100,Weekday,Friday,Maximum_Load
19/06/2018 06:45,2.84,5.22,0,47.79,100,Weekday,Tuesday,Light_Load
28/01/2018 23:00,4,2.99,0,80.1,100,Weekend,Sunday,Maximum_Load
11/02/2018 00:45,4.57,4.46,0,71.57,100,Weekend,Sunday,Light_Load
07/11/2018 13:15,30.64,8.71,4.68,96.19,98.85,Weekday,Wednesday,Medium_Load
16/09/2018 08:30,2.63,4.75,0,48.44,100,Weekend,Sunday,Light_Load
23/09/2018 09:00,2.81,0,11.56,100,23.62,Weekend,Sunday,Light_Load
31/07/2018 05:45,3.28,4.1,0,62.47,100,Weekday,Tuesday,Light_Load
01/10/2018 23:15,3.28,6.41,0,45.55,100,Weekday,Monday,Light_Load
19/08/2018 12:00,3.78,0.14,3.89,99.93,69.69,Weekend,Sunday,Light_Load
16/01/2018 00:45,4.64,6.01,0,61.11,100,Weekday,Tuesday,Light_Load
04/04/2018 10:30,60.73,27.4,0,91.15,100,Weekday,Wednesday,Maximum_Load
13/04/2018 13:15,46.87,15.34,4.28,95.04,99.59,Weekday,Friday,Maximum_Load
25/03/2018 05:30,3.06,3.24,0,68.66,100,Weekend,Sunday,Light_Load
12/05/2018 08:00,3.17,3.78,0,64.26,100,Weekend,Saturday,Light_Load
20/06/2018 23:45,3.38,4.03,0,64.26,100,Weekday,Wednesday,Light_Load
20/03/2018 23:00,3.92,4.82,0,63.1,100,Weekday,Tuesday,Medium_Load
27/03/2018 20:15,45.04,11.2,0.14,97.04,100,Weekday,Tuesday,Medium_Load
20/06/2018 21:00,7.6,0,22.36,100,32.18,Weekday,Wednesday,Medium_Load
09/09/2018 05:00,2.92,5.83,0,44.78,100,Weekend,Sunday,Light_Load
06/06/2018 23:00,2.99,5.72,0,46.33,100,Weekday,Wednesday,Medium_Load
09/05/2018 13:15,45.43,22.28,7.31,89.78,98.73,Weekday,Wednesday,Maximum_Load
02/02/2018 07:45,7.81,4.97,0,84.37,100,Weekday,Friday,Light_Load
14/09/2018 22:15,3.28,5.87,0.04,48.78,99.99,Weekday,Friday,Medium_Load
14/02/2018 15:00,3.92,0,24.41,100,15.86,Weekday,Wednesday,Light_Load
05/12/2018 07:15,3.49,3.02,0,75.62,100,Weekday,Wednesday,Light_Load
14/01/2018 22:30,4.61,4.21,0,73.84,100,Weekend,Sunday,Maximum_Load
01/08/2018 04:15,3.24,4.32,0,60,100,Weekday,Wednesday,Light_Load
20/10/2018 16:45,103.82,45.5,0,91.59,100,Weekend,Saturday,Maximum_Load
15/12/2018 00:15,4.14,3.46,0.07,76.73,99.99,Weekend,Saturday,Light_Load
20/08/2018 18:15,35.5,19.01,0.65,88.16,99.98,Weekday,Monday,Medium_Load
26/03/2018 22:30,4.93,6.05,0,63.17,100,Weekday,Monday,Medium_Load
07/04/2018 22:00,3.31,0,17.35,100,18.74,Weekend,Saturday,Medium_Load
14/03/2018 19:15,4.46,0,24.66,100,17.8,Weekday,Wednesday,Medium_Load
04/05/2018 22:15,3.71,1.44,14.58,93.22,24.66,Weekday,Friday,Medium_Load
30/06/2018 02:30,2.92,4.97,0,50.66,100,Weekend,Saturday,Light_Load
08/12/2018 03:45,3.38,2.88,0,76.12,100,Weekend,Saturday,Light_Load
18/10/2018 16:30,68.08,44.71,0,83.59,100,Weekday,Thursday,Maximum_Load
11/07/2018 04:30,3.24,3.71,0,65.78,100,Weekday,Wednesday,Light_Load
24/11/2018 13:00,3.46,0,15.34,100,22,Weekend,Saturday,Light_Load
09/10/2018 21:30,3.64,0,18.07,100,19.75,Weekday,Tuesday,Medium_Load
11/04/2018 21:30,5.22,0,26.71,100,19.18,Weekday,Wednesday,Medium_Load
27/12/2018 00:45,3.71,3.02,0.07,77.55,99.98,Weekday,Thursday,Light_Load
29/04/2018 01:30,2.66,3.38,0,61.84,100,Weekend,Sunday,Light_Load
18/06/2018 16:15,71.68,23.72,0,94.94,100,Weekday,Monday,Maximum_Load
31/03/2018 05:15,2.88,3.96,0,58.82,100,Weekend,Saturday,Light_Load
28/04/2018 08:00,3.13,3.6,0,65.61,100,Weekend,Saturday,Light_Load
18/09/2018 22:30,3.38,6.73,0,44.88,100,Weekday,Tuesday,Medium_Load
23/05/2018 10:45,114.59,57.6,0,89.35,100,Weekday,Wednesday,Maximum_Load
10/06/2018 16:45,3.71,0,18.14,100,20.04,Weekend,Sunday,Light_Load
13/06/2018 09:15,86.76,35.06,0,92.72,100,Weekday,Wednesday,Medium_Load
12/02/2018 12:45,9.61,0,26.03,100,34.63,Weekday,Monday,Medium_Load
27/03/2018 07:30,3.67,4.18,0,65.98,100,Weekday,Tuesday,Light_Load
10/01/2018 06:45,4.43,4.75,0,68.2,100,Weekday,Wednesday,Light_Load
10/11/2018 00:00,2.7,3.6,0,60,100,Weekend,Saturday,Light_Load
01/08/2018 16:45,2.84,0,20.3,100,13.86,Weekday,Wednesday,Light_Load
26/11/2018 12:00,61.34,29.95,1.37,89.86,99.98,Weekday,Monday,Maximum_Load
12/07/2018 09:15,67.61,38.05,0,87.15,100,Weekday,Thursday,Medium_Load
29/05/2018 17:00,54.18,19.69,0,93.99,100,Weekday,Tuesday,Maximum_Load
10/06/2018 21:15,3.56,0,18.43,100,18.97,Weekend,Sunday,Light_Load
05/12/2018 18:15,5.87,0,10.37,100,49.26,Weekday,Wednesday,Maximum_Load
18/08/2018 00:30,2.59,4.14,0,53.04,100,Weekend,Saturday,Light_Load
23/07/2018 19:30,99.29,34.42,0,94.48,100,Weekday,Monday,Medium_Load
22/09/2018 17:45,2.81,0,10.66,100,25.49,Weekend,Saturday,Light_Load
02/07/2018 20:45,47.63,12.35,0,96.8,100,Weekday,Monday,Medium_Load
19/10/2018 01:30,3.64,6.52,0,48.75,100,Weekday,Friday,Light_Load
02/10/2018 01:15,2.59,4.5,0,49.88,100,Weekday,Tuesday,Light_Load
17/03/2018 23:30,2.95,2.84,0,72.04,100,Weekend,Saturday,Light_Load
18/06/2018 14:45,60.08,21.56,0,94.12,100,Weekday,Monday,Maximum_Load
14/04/2018 00:30,3.6,3.49,0,71.8,100,Weekend,Saturday,Light_Load
20/02/2018 11:30,120.6,51.88,0,91.86,100,Weekday,Tuesday,Maximum_Load
08/08/2018 21:45,3.89,0,16.27,100,23.25,Weekday,Wednesday,Medium_Load
10/07/2018 20:00,74.59,25.78,0,94.51,100,Weekday,Tuesday,Medium_Load
26/05/2018 16:30,35.82,7.02,1.04,98.13,99.96,Weekend,Saturday,Maximum_Load
13/05/2018 04:30,2.92,4.36,0,55.65,100,Weekend,Sunday,Light_Load
16/03/2018 20:00,103.46,28.87,0,96.32,100,Weekday,Friday,Medium_Load
25/06/2018 17:15,49.18,19.58,0,92.91,100,Weekday,Monday,Medium_Load
11/10/2018 05:30,2.99,6.05,0,44.31,100,Weekday,Thursday,Light_Load
09/12/2018 23:45,3.46,2.63,0.22,79.61,99.8,Weekend,Sunday,Light_Load
22/06/2018 01:30,3.02,5.65,0,47.14,100,Weekday,Friday,Light_Load
18/04/2018 14:30,50.08,20.2,0,92.74,100,Weekday,Wednesday,Maximum_Load
02/07/2018 06:45,3.42,4.61,0,59.58,100,Weekday,Monday,Light_Load
29/09/2018 21:15,2.81,0,11.81,100,23.15,Weekend,Saturday,Medium_Load
19/07/2018 09:00,71.24,54.07,0,79.66,100,Weekday,Thursday,Light_Load
26/03/2018 14:00,49.57,12.24,0.04,97.08,100,Weekday,Monday,Maximum_Load
25/12/2018 07:15,3.24,2.45,0.04,79.76,99.99,Weekday,Tuesday,Light_Load
13/05/2018 17:00,3.13,0,16.88,100,18.23,Weekend,Sunday,Light_Load
21/11/2018 23:15,3.74,2.92,0,78.82,100,Weekday,Wednesday,Light_Load
18/07/2018 03:15,2.92,0,5.11,100,49.61,Weekday,Wednesday,Light_Load
25/04/2018 10:45,49.25,18.5,0,93.61,100,Weekday,Wednesday,Maximum_Load
11/04/2018 22:00,5.18,0,26.64,100,19.09,Weekday,Wednesday,Medium_Load
05/02/2018 00:00,76.93,41.76,0,87.89,100,Weekday,Monday,Light_Load
01/07/2018 11:00,3.06,0,17.42,100,17.3,Weekend,Sunday,Light_Load
04/09/2018 14:30,103.9,50.51,0,89.94,100,Weekday,Tuesday,Maximum_Load
27/09/2018 14:45,71.14,42.19,0,86.01,100,Weekday,Thursday,Maximum_Load
08/03/2018 02:45,3.13,2.7,0,75.72,100,Weekday,Thursday,Light_Load
27/10/2018 08:30,46.55,43.31,0,73.21,100,Weekend,Saturday,Light_Load
03/04/2018 19:30,62.71,37.3,0,85.95,100,Weekday,Tuesday,Medium_Load
10/08/2018 08:00,6.34,7.06,0,66.81,100,Weekday,Friday,Light_Load
01/11/2018 06:00,3.96,5.58,0,57.87,100,Weekday,Thursday,Light_Load
11/06/2018 13:30,59.18,35.14,0,85.98,100,Weekday,Monday,Maximum_Load
02/03/2018 15:30,26.39,0,12.67,100,90.15,Weekday,Friday,Maximum_Load
09/05/2018 09:30,61.92,30.85,0,89.51,100,Weekday,Wednesday,Medium_Load
21/07/2018 05:15,3.35,5.72,0,50.54,100,Weekend,Saturday,Light_Load
31/01/2018 19:45,76.32,11.41,0.29,98.9,100,Weekday,Wednesday,Maximum_Load
23/10/2018 07:45,4,6.98,0,49.72,100,Weekday,Tuesday,Light_Load
20/03/2018 10:15,48.31,13.5,0,96.31,100,Weekday,Tuesday,Maximum_Load
09/09/2018 20:15,2.95,0,11.66,100,24.53,Weekend,Sunday,Medium_Load
18/11/2018 23:45,2.92,4.14,0,57.64,100,Weekend,Sunday,Light_Load
23/05/2018 00:30,3.64,5.36,0,56.18,100,Weekday,Wednesday,Light_Load
04/12/2018 10:30,53.42,31.32,0,86.27,100,Weekday,Tuesday,Maximum_Load
13/02/2018 04:00,5.9,5.8,0,71.31,100,Weekday,Tuesday,Light_Load
29/05/2018 16:30,52.99,17.35,0,95.04,100,Weekday,Tuesday,Maximum_Load
26/05/2018 05:30,3.49,5.62,0,52.76,100,Weekend,Saturday,Light_Load
01/04/2018 19:00,3.1,0,16.99,100,17.95,Weekend,Sunday,Light_Load
15/10/2018 01:30,2.77,5.08,0,47.87,100,Weekday,Monday,Light_Load
04/09/2018 17:45,59.44,36.65,0,85.12,100,Weekday,Tuesday,Medium_Load
26/02/2018 04:45,3.85,3.38,0,75.15,100,Weekday,Monday,Light_Load
11/06/2018 07:45,4.68,7.02,0,55.47,100,Weekday,Monday,Light_Load
09/08/2018 01:45,2.74,5,0,48.06,100,Weekday,Thursday,Light_Load
15/04/2018 12:00,3.13,0,5.54,100,49.19,Weekend,Sunday,Light_Load
05/04/2018 16:45,68.94,25.49,0,93.79,100,Weekday,Thursday,Maximum_Load
02/09/2018 01:00,2.63,4.64,0,49.31,100,Weekend,Sunday,Light_Load
08/11/2018 22:45,3.96,7.2,0,48.19,100,Weekday,Thursday,Maximum_Load
08/11/2018 10:00,66.1,33.12,0,89.4,100,Weekday,Thursday,Medium_Load
30/01/2018 16:00,74.38,32.15,0,91.79,100,Weekday,Tuesday,Medium_Load
10/04/2018 21:15,5.65,0,26.78,100,20.64,Weekday,Tuesday,Medium_Load
