Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
2022-04-27 00:00:00,19,20,Wind,117,Wednesday,April,Spring,6697
2025-11-08 00:00:00,1,2,Wind,312,Saturday,November,Fall,1793
2025-05-31 00:00:00,3,4,Wind,151,Saturday,May,Spring,879
2020-08-08 00:00:00,13,14,Solar,221,Saturday,August,Summer,4095
2025-05-31 00:00:00,18,19,Solar,151,Saturday,May,Spring,5672
2025-08-16 00:00:00,10,11,Solar,228,Saturday,August,Summer,10645
2023-12-25 00:00:00,14,15,Wind,359,Monday,December,Winter,14253
2022-06-01 00:00:00,19,20,Wind,152,Wednesday,June,Summer,2649
2023-04-13 00:00:00,1,2,Wind,103,Thursday,April,Spring,15743
2020-07-21 00:00:00,22,23,Wind,203,Tuesday,July,Summer,5093
2020-05-01 00:00:00,21,22,Wind,122,Friday,May,Spring,7037
2024-01-01 00:00:00,3,4,Wind,1,Monday,January,Winter,9309
2024-01-16 00:00:00,15,16,Solar,16,Tuesday,January,Winter,1871
2025-07-11 00:00:00,14,15,Solar,192,Friday,July,Summer,13109
2020-06-29 00:00:00,3,4,Wind,181,Monday,June,Summer,2917
2024-01-17 00:00:00,18,19,Wind,17,Wednesday,January,Winter,9363
2025-03-31 00:00:00,10,11,Solar,90,Monday,March,Spring,9527
2021-09-22 00:00:00,3,4,Wind,265,Wednesday,September,Fall,2010
2021-01-03 00:00:00,8,9,Wind,3,Sunday,January,Winter,1604
2023-04-01 00:00:00,15,16,Wind,91,Saturday,April,Spring,16341
2025-02-14 00:00:00,9,10,Wind,45,Friday,February,Winter,6637
2024-09-14 00:00:00,23,0,Wind,258,Saturday,September,Fall,3929
2023-02-09 00:00:00,6,7,Wind,40,Thursday,February,Winter,1172
2023-10-23 00:00:00,4,5,Wind,296,Monday,October,Fall,5375
2021-01-31 00:00:00,6,7,Wind,31,Sunday,January,Winter,3009
2023-02-26 00:00:00,11,12,Wind,57,Sunday,February,Winter,22043
2025-07-25 00:00:00,14,15,Solar,206,Friday,July,Summer,9373
2024-11-23 00:00:00,21,22,Wind,328,Saturday,November,Fall,19031
2022-07-01 00:00:00,22,23,Wind,182,Friday,July,Summer,845
2021-06-06 00:00:00,21,22,Wind,157,Sunday,June,Summer,1802
2024-07-08 00:00:00,8,9,Solar,190,Monday,July,Summer,3111
2024-04-07 00:00:00,23,0,Wind,98,Sunday,April,Spring,4677
2021-05-17 00:00:00,12,13,Wind,137,Monday,May,Spring,15300
2023-03-15 00:00:00,19,20,Wind,74,Wednesday,March,Spring,2059
2024-02-18 00:00:00,0,1,Wind,49,Sunday,February,Winter,5504
2025-03-25 00:00:00,21,22,Wind,84,Tuesday,March,Spring,3839
2020-05-05 00:00:00,8,9,Wind,126,Tuesday,May,Spring,5591
2025-05-03 00:00:00,3,4,Wind,123,Saturday,May,Spring,6936
2023-06-04 00:00:00,23,0,Wind,155,Sunday,June,Summer,6760
2023-09-22 00:00:00,22,23,Wind,265,Friday,September,Fall,6457
2020-05-10 00:00:00,5,6,Wind,131,Sunday,May,Spring,2056
2020-07-11 00:00:00,11,12,Solar,193,Saturday,July,Summer,4885
2024-07-21 00:00:00,0,1,Wind,203,Sunday,July,Summer,3435
2023-07-18 00:00:00,9,10,Solar,199,Tuesday,July,Summer,4325
2025-06-29 00:00:00,1,2,Wind,180,Sunday,June,Summer,3834
2024-05-22 00:00:00,9,10,Wind,143,Wednesday,May,Spring,8005
2024-04-08 00:00:00,22,23,Wind,99,Monday,April,Spring,9778
2020-07-05 00:00:00,1,2,Wind,187,Sunday,July,Summer,7405
2021-01-11 00:00:00,17,18,Wind,11,Monday,January,Winter,6090
2021-02-28 00:00:00,3,4,Wind,59,Sunday,February,Winter,7607
2024-08-13 00:00:00,5,6,Wind,226,Tuesday,August,Summer,1209
2020-05-29 00:00:00,10,11,Solar,150,Friday,May,Spring,5407
2022-02-25 00:00:00,19,20,Wind,56,Friday,February,Winter,3155
2024-08-24 00:00:00,13,14,Wind,237,Saturday,August,Summer,10581
2023-08-19 00:00:00,11,12,Solar,231,Saturday,August,Summer,6990
2020-03-03 00:00:00,7,8,Wind,63,Tuesday,March,Spring,4102
2021-08-17 00:00:00,17,18,Wind,229,Tuesday,August,Summer,7713
2024-03-03 00:00:00,0,1,Wind,63,Sunday,March,Spring,2949
2020-08-30 00:00:00,0,1,Wind,243,Sunday,August,Summer,2869
2021-10-09 00:00:00,2,3,Wind,282,Saturday,October,Fall,3926
2020-05-10 00:00:00,17,18,Wind,131,Sunday,May,Spring,4035
2020-03-27 00:00:00,18,19,Wind,87,Friday,March,Spring,2867
2023-11-11 00:00:00,13,14,Solar,315,Saturday,November,Fall,5880
2023-10-31 00:00:00,1,2,Wind,304,Tuesday,October,Fall,7202
2025-03-15 00:00:00,10,11,Wind,74,Saturday,March,Spring,15859
2023-09-22 00:00:00,14,15,Wind,265,Friday,September,Fall,13152
2023-02-19 00:00:00,9,10,Wind,50,Sunday,February,Winter,5578
2023-05-04 00:00:00,8,9,Wind,124,Thursday,May,Spring,7756
2021-06-13 00:00:00,14,15,Solar,164,Sunday,June,Summer,5069
2022-01-25 00:00:00,9,10,Solar,25,Tuesday,January,Winter,1114
2023-07-08 00:00:00,21,22,Wind,189,Saturday,July,Summer,1136
2021-09-29 00:00:00,6,7,Wind,272,Wednesday,September,Fall,6686
2020-06-26 00:00:00,11,12,Solar,178,Friday,June,Summer,4861
2022-07-26 00:00:00,12,13,Solar,207,Tuesday,July,Summer,6546
2022-06-13 00:00:00,14,15,Solar,164,Monday,June,Summer,7174
2021-07-03 00:00:00,8,9,Wind,184,Saturday,July,Summer,2116
2024-01-14 00:00:00,12,13,Solar,14,Sunday,January,Winter,3571
2024-03-07 00:00:00,8,9,Wind,67,Thursday,March,Spring,7880
2021-06-17 00:00:00,10,11,Wind,168,Thursday,June,Summer,5129
2025-03-17 00:00:00,17,18,Wind,76,Monday,March,Spring,12710
2023-08-20 00:00:00,23,0,Wind,232,Sunday,August,Summer,2891
2021-02-16 00:00:00,7,8,Wind,47,Tuesday,February,Winter,10321
2022-11-13 00:00:00,16,17,Wind,317,Sunday,November,Fall,1605
2020-08-19 00:00:00,18,19,Wind,232,Wednesday,August,Summer,5719
2024-05-19 00:00:00,16,17,Solar,140,Sunday,May,Spring,2867
2022-01-13 00:00:00,20,21,Wind,13,Thursday,January,Winter,2891
2025-06-07 00:00:00,6,7,Wind,158,Saturday,June,Summer,7180
2021-04-18 00:00:00,23,0,Wind,108,Sunday,April,Spring,1954
2021-08-01 00:00:00,5,6,Wind,213,Sunday,August,Summer,2357
2021-04-27 00:00:00,0,1,Wind,117,Tuesday,April,Spring,6406
2023-05-31 00:00:00,9,10,Wind,151,Wednesday,May,Spring,7949
2023-10-03 00:00:00,9,10,Wind,276,Tuesday,October,Fall,9763
2020-05-13 00:00:00,19,20,Wind,134,Wednesday,May,Spring,8135
2023-06-12 00:00:00,22,23,Wind,163,Monday,June,Summer,2753
2022-11-11 00:00:00,4,5,Wind,315,Friday,November,Fall,2858
2021-04-14 00:00:00,13,14,Wind,104,Wednesday,April,Spring,8978
2023-12-16 00:00:00,2,3,Wind,350,Saturday,December,Winter,1986
2021-07-17 00:00:00,22,23,Wind,198,Saturday,July,Summer,4501
2024-04-18 00:00:00,16,17,Solar,109,Thursday,April,Spring,8128
2025-07-19 00:00:00,18,19,Wind,200,Saturday,July,Summer,8795
2023-01-26 00:00:00,6,7,Wind,26,Thursday,January,Winter,2238
2022-08-11 00:00:00,21,22,Wind,223,Thursday,August,Summer,4852
2024-06-21 00:00:00,21,22,Wind,173,Friday,June,Summer,4798
2023-03-22 00:00:00,9,10,Wind,81,Wednesday,March,Spring,13652
2025-08-03 00:00:00,14,15,Solar,215,Sunday,August,Summer,6657
2020-02-13 00:00:00,1,2,Wind,44,Thursday,February,Winter,7835
2021-01-04 00:00:00,8,9,Wind,4,Monday,January,Winter,1699
2022-05-07 00:00:00,11,12,Solar,127,Saturday,May,Spring,6711
2020-07-31 00:00:00,10,11,Solar,213,Friday,July,Summer,4357
2024-05-23 00:00:00,6,7,Wind,144,Thursday,May,Spring,2688
2021-07-11 00:00:00,21,22,Wind,192,Sunday,July,Summer,868
2025-09-26 00:00:00,22,23,Wind,269,Friday,September,Fall,313
2024-05-06 00:00:00,6,7,Wind,127,Monday,May,Spring,3361
2023-09-12 00:00:00,13,14,Solar,255,Tuesday,September,Fall,4933
2023-05-25 00:00:00,20,21,Wind,145,Thursday,May,Spring,7031
2021-11-30 00:00:00,21,22,Wind,334,Tuesday,November,Fall,12769
2024-05-12 00:00:00,17,18,Wind,133,Sunday,May,Spring,6724
2023-11-02 00:00:00,10,11,Wind,306,Thursday,November,Fall,15126
2023-08-05 00:00:00,5,6,Wind,217,Saturday,August,Summer,2691
2024-02-04 00:00:00,23,0,Wind,35,Sunday,February,Winter,7222
2022-06-02 00:00:00,8,9,Wind,153,Thursday,June,Summer,3841
2021-01-29 00:00:00,10,11,Wind,29,Friday,January,Winter,14856
2021-10-11 00:00:00,5,6,Wind,284,Monday,October,Fall,2918
2024-08-15 00:00:00,3,4,Wind,228,Thursday,August,Summer,1492
2020-04-28 00:00:00,1,2,Wind,119,Tuesday,April,Spring,2577
2020-05-08 00:00:00,17,18,Solar,129,Friday,May,Spring,3383
2023-11-26 00:00:00,9,10,Wind,330,Sunday,November,Fall,3686
2022-11-22 00:00:00,23,0,Wind,326,Tuesday,November,Fall,8882
2020-12-09 00:00:00,17,18,Wind,344,Wednesday,December,Winter,2329
2022-04-27 00:00:00,14,15,Solar,117,Wednesday,April,Spring,9731
2022-11-06 00:00:00,7,8,Wind,310,Sunday,November,Fall,8112
2023-06-15 00:00:00,19,20,Wind,166,Thursday,June,Summer,3676
2022-05-08 00:00:00,10,11,Solar,128,Sunday,May,Spring,6177
2021-10-11 00:00:00,0,1,Wind,284,Monday,October,Fall,3875
2020-06-24 00:00:00,4,5,Wind,176,Wednesday,June,Summer,4432
2021-05-09 00:00:00,19,20,Wind,129,Sunday,May,Spring,9742
2020-05-30 00:00:00,19,20,Wind,151,Saturday,May,Spring,4315
2020-11-24 00:00:00,0,1,Wind,329,Tuesday,November,Fall,1746
2021-12-27 00:00:00,10,11,Wind,361,Monday,December,Winter,8533
2020-10-20 00:00:00,7,8,Wind,294,Tuesday,October,Fall,10025
2025-06-08 00:00:00,23,0,Wind,159,Sunday,June,Summer,2194
2021-02-15 00:00:00,8,9,Wind,46,Monday,February,Winter,10609
2021-03-18 00:00:00,19,20,Wind,77,Thursday,March,Spring,3876
2021-05-17 00:00:00,15,16,Wind,137,Monday,May,Spring,15134
2020-01-20 00:00:00,21,22,Wind,20,Monday,January,Winter,5336
2022-04-10 00:00:00,0,1,Wind,100,Sunday,April,Spring,1683
2025-10-15 00:00:00,18,19,Wind,288,Wednesday,October,Fall,5526
2020-01-07 00:00:00,13,14,Wind,7,Tuesday,January,Winter,4300
2021-08-28 00:00:00,5,6,Wind,240,Saturday,August,Summer,3976
2020-12-21 00:00:00,11,12,Wind,356,Monday,December,Winter,12351
2023-10-22 00:00:00,8,9,Wind,295,Sunday,October,Fall,6622
2023-09-13 00:00:00,6,7,Wind,256,Wednesday,September,Fall,1142
2023-03-18 00:00:00,0,1,Wind,77,Saturday,March,Spring,6164
2022-11-11 00:00:00,13,14,Solar,315,Friday,November,Fall,6121
2020-08-04 00:00:00,7,8,Wind,217,Tuesday,August,Summer,1848
2021-09-24 00:00:00,19,20,Wind,267,Friday,September,Fall,811
2023-04-06 00:00:00,17,18,Wind,96,Thursday,April,Spring,9974
2025-01-24 00:00:00,12,13,Wind,24,Friday,January,Winter,20266
2024-02-27 00:00:00,7,8,Wind,58,Tuesday,February,Winter,11863
2024-07-13 00:00:00,2,3,Wind,195,Saturday,July,Summer,1314
2025-10-16 00:00:00,18,19,Wind,289,Thursday,October,Fall,4569
2023-01-19 00:00:00,0,1,Wind,19,Thursday,January,Winter,3941
2020-10-29 00:00:00,12,13,Wind,303,Thursday,October,Fall,8304
2023-04-13 00:00:00,10,11,Wind,103,Thursday,April,Spring,12488
2020-11-16 00:00:00,12,13,Wind,321,Monday,November,Fall,8614
2023-07-29 00:00:00,18,19,Wind,210,Saturday,July,Summer,9214
2025-11-12 00:00:00,22,23,Wind,316,Wednesday,November,Fall,13981
2025-10-26 00:00:00,5,6,Wind,299,Sunday,October,Fall,9488
2025-10-02 00:00:00,13,14,Solar,275,Thursday,October,Fall,10562
2020-09-01 00:00:00,16,17,Solar,245,Tuesday,September,Fall,4322
2024-09-19 00:00:00,7,8,Wind,263,Thursday,September,Fall,8099
2021-05-15 00:00:00,4,5,Wind,135,Saturday,May,Spring,4140
2021-02-13 00:00:00,18,19,Wind,44,Saturday,February,Winter,6179
2023-08-20 00:00:00,3,4,Wind,232,Sunday,August,Summer,1018
2025-03-17 00:00:00,9,10,Solar,76,Monday,March,Spring,9414
2023-04-15 00:00:00,19,20,Wind,105,Saturday,April,Spring,10025
2022-10-06 00:00:00,6,7,Wind,279,Thursday,October,Fall,1907
2023-12-20 00:00:00,1,2,Wind,354,Wednesday,December,Winter,8716
2025-04-20 00:00:00,21,22,Wind,110,Sunday,April,Spring,3971
2024-11-28 00:00:00,6,7,Wind,333,Thursday,November,Fall,2505
2025-09-07 00:00:00,5,6,Wind,250,Sunday,September,Fall,6061
2024-08-19 00:00:00,14,15,Solar,232,Monday,August,Summer,9521
2022-11-20 00:00:00,17,18,Wind,324,Sunday,November,Fall,9046
2021-02-09 00:00:00,3,4,Wind,40,Tuesday,February,Winter,2115
2021-05-10 00:00:00,16,17,Wind,130,Monday,May,Spring,7215
2020-12-23 00:00:00,0,1,Wind,358,Wednesday,December,Winter,7054
2020-09-12 00:00:00,12,13,Solar,256,Saturday,September,Fall,4331
2024-10-11 00:00:00,5,6,Wind,285,Friday,October,Fall,622
2024-01-21 00:00:00,16,17,Wind,21,Sunday,January,Winter,14424
2023-06-30 00:00:00,15,16,Wind,181,Friday,June,Summer,9841
2023-02-17 00:00:00,2,3,Wind,48,Friday,February,Winter,7016
2023-08-03 00:00:00,15,16,Wind,215,Thursday,August,Summer,12675
2023-12-28 00:00:00,20,21,Wind,362,Thursday,December,Winter,13984
2020-05-10 00:00:00,12,13,Wind,131,Sunday,May,Spring,2636
2025-11-03 00:00:00,18,19,Wind,307,Monday,November,Fall,8937
2025-02-03 00:00:00,21,22,Wind,34,Monday,February,Winter,1946
2024-02-24 00:00:00,0,1,Wind,55,Saturday,February,Winter,6656
2020-09-06 00:00:00,0,1,Wind,250,Sunday,September,Fall,2406
2020-08-19 00:00:00,14,15,Wind,232,Wednesday,August,Summer,7727
2021-02-22 00:00:00,20,21,Wind,53,Monday,February,Winter,5302
2021-09-06 00:00:00,11,12,Solar,249,Monday,September,Fall,4607
2024-04-05 00:00:00,7,8,Wind,96,Friday,April,Spring,14615
2020-12-24 00:00:00,7,8,Wind,359,Thursday,December,Winter,11043
2023-04-11 00:00:00,21,22,Wind,101,Tuesday,April,Spring,8468
2025-05-06 00:00:00,23,0,Wind,126,Tuesday,May,Spring,9254
2023-03-10 00:00:00,19,20,Wind,69,Friday,March,Spring,6183
2024-07-27 00:00:00,13,14,Solar,209,Saturday,July,Summer,6448
2022-08-15 00:00:00,9,10,Wind,227,Monday,August,Summer,4944
2024-01-24 00:00:00,8,9,Wind,24,Wednesday,January,Winter,15725
2024-06-11 00:00:00,6,7,Wind,163,Tuesday,June,Summer,1917
2024-10-05 00:00:00,20,21,Wind,279,Saturday,October,Fall,7671
2020-05-22 00:00:00,6,7,Wind,143,Friday,May,Spring,3939
2021-12-31 00:00:00,0,1,Wind,365,Friday,December,Winter,5685
2025-07-26 00:00:00,4,5,Wind,207,Saturday,July,Summer,2368
2020-01-25 00:00:00,11,12,Solar,25,Saturday,January,Winter,2622
2021-11-30 00:00:00,8,9,Wind,334,Tuesday,November,Fall,11135
2022-06-02 00:00:00,20,21,Wind,153,Thursday,June,Summer,2050
2024-12-12 00:00:00,21,22,Wind,347,Thursday,December,Winter,3531
2024-08-25 00:00:00,16,17,Solar,238,Sunday,August,Summer,4862
2020-01-02 00:00:00,12,13,Wind,2,Thursday,January,Winter,4169
2023-09-07 00:00:00,5,6,Wind,250,Thursday,September,Fall,2215
2023-07-17 00:00:00,21,22,Wind,198,Monday,July,Summer,1150
2025-06-04 00:00:00,11,12,Solar,155,Wednesday,June,Summer,6538
2022-09-12 00:00:00,23,0,Wind,255,Monday,September,Fall,2700
2020-09-16 00:00:00,0,1,Wind,260,Wednesday,September,Fall,800
2020-04-06 00:00:00,14,15,Wind,97,Monday,April,Spring,6087
2022-03-06 00:00:00,21,22,Wind,65,Sunday,March,Spring,7693
2022-12-20 00:00:00,5,6,Wind,354,Tuesday,December,Winter,13622
2023-03-19 00:00:00,18,19,Wind,78,Sunday,March,Spring,3522
2021-05-14 00:00:00,22,23,Wind,134,Friday,May,Spring,3321
2022-03-19 00:00:00,20,21,Wind,78,Saturday,March,Spring,9623
2023-04-15 00:00:00,11,12,Wind,105,Saturday,April,Spring,12042
2020-11-10 00:00:00,0,1,Wind,315,Tuesday,November,Fall,1153
2025-10-08 00:00:00,4,5,Wind,281,Wednesday,October,Fall,584
2025-07-29 00:00:00,19,20,Wind,210,Tuesday,July,Summer,5792
2021-10-08 00:00:00,2,3,Wind,281,Friday,October,Fall,3432
2022-03-11 00:00:00,18,19,Wind,70,Friday,March,Spring,10430
2025-10-07 00:00:00,17,18,Solar,280,Tuesday,October,Fall,3781
2025-02-26 00:00:00,16,17,Wind,57,Wednesday,February,Winter,15275
2023-01-27 00:00:00,20,21,Wind,27,Friday,January,Winter,7462
2024-07-04 00:00:00,1,2,Wind,186,Thursday,July,Summer,6505
2025-08-27 00:00:00,5,6,Wind,239,Wednesday,August,Summer,2086
2020-04-13 00:00:00,3,4,Wind,104,Monday,April,Spring,3469
2020-11-03 00:00:00,0,1,Wind,308,Tuesday,November,Fall,3597
2025-04-21 00:00:00,20,21,Wind,111,Monday,April,Spring,3158
2021-04-13 00:00:00,18,19,Wind,103,Tuesday,April,Spring,4444
2024-11-14 00:00:00,23,0,Wind,319,Thursday,November,Fall,3238
2022-03-01 00:00:00,2,3,Wind,60,Tuesday,March,Spring,2865
2023-03-20 00:00:00,20,21,Wind,79,Monday,March,Spring,1690
2024-07-15 00:00:00,12,13,Solar,197,Monday,July,Summer,8737
2025-07-27 00:00:00,2,3,Wind,208,Sunday,July,Summer,2172
2022-08-05 00:00:00,4,5,Wind,217,Friday,August,Summer,2957
2024-12-10 00:00:00,10,11,Wind,345,Tuesday,December,Winter,10560
2023-12-19 00:00:00,20,21,Wind,353,Tuesday,December,Winter,11260
2022-08-11 00:00:00,8,9,Wind,223,Thursday,August,Summer,4398
2021-07-15 00:00:00,6,7,Wind,196,Thursday,July,Summer,7253
2025-03-29 00:00:00,16,17,Wind,88,Saturday,March,Spring,11249
2025-09-05 00:00:00,20,21,Wind,248,Friday,September,Fall,687
2025-11-11 00:00:00,7,8,Wind,315,Tuesday,November,Fall,8058
2024-06-18 00:00:00,17,18,Solar,170,Tuesday,June,Summer,6244
2020-04-04 00:00:00,0,1,Wind,95,Saturday,April,Spring,996
2024-03-31 00:00:00,11,12,Wind,91,Sunday,March,Spring,10457
2022-08-02 00:00:00,21,22,Wind,214,Tuesday,August,Summer,957
2025-07-20 00:00:00,1,2,Wind,201,Sunday,July,Summer,4506
2023-08-03 00:00:00,1,2,Wind,215,Thursday,August,Summer,14771
2025-07-12 00:00:00,11,12,Solar,193,Saturday,July,Summer,9607
2020-01-26 00:00:00,21,22,Wind,26,Sunday,January,Winter,8371
2022-05-16 00:00:00,8,9,Wind,136,Monday,May,Spring,5803
2021-05-23 00:00:00,0,1,Wind,143,Sunday,May,Spring,5905
2021-03-18 00:00:00,2,3,Wind,77,Thursday,March,Spring,3524
2021-02-04 00:00:00,1,2,Wind,35,Thursday,February,Winter,5125
2020-06-10 00:00:00,22,23,Wind,162,Wednesday,June,Summer,731
2023-07-09 00:00:00,18,19,Solar,190,Sunday,July,Summer,4652
2023-08-13 00:00:00,5,6,Wind,225,Sunday,August,Summer,931
2025-03-20 00:00:00,0,1,Wind,79,Thursday,March,Spring,6946
2023-08-08 00:00:00,3,4,Wind,220,Tuesday,August,Summer,1820
2023-07-03 00:00:00,14,15,Wind,184,Monday,July,Summer,11480
2023-09-30 00:00:00,1,2,Wind,273,Saturday,September,Fall,663
2020-01-10 00:00:00,22,23,Wind,10,Friday,January,Winter,1571
2024-12-30 00:00:00,12,13,Solar,365,Monday,December,Winter,3281
2021-05-02 00:00:00,18,19,Solar,122,Sunday,May,Spring,3016
2021-08-07 00:00:00,18,19,Wind,219,Saturday,August,Summer,11586
2021-05-28 00:00:00,0,1,Wind,148,Friday,May,Spring,2572
2022-05-16 00:00:00,11,12,Solar,136,Monday,May,Spring,7699
2020-01-04 00:00:00,23,0,Wind,4,Saturday,January,Winter,1931
2020-11-08 00:00:00,8,9,Wind,313,Sunday,November,Fall,3916
2023-07-27 00:00:00,7,8,Wind,208,Thursday,July,Summer,9065
2024-09-10 00:00:00,0,1,Wind,254,Tuesday,September,Fall,4683
2021-03-19 00:00:00,6,7,Wind,78,Friday,March,Spring,5907
2020-02-28 00:00:00,3,4,Wind,59,Friday,February,Winter,2643
2023-05-18 00:00:00,0,1,Wind,138,Thursday,May,Spring,7850
2020-04-20 00:00:00,3,4,Wind,111,Monday,April,Spring,5296
2020-04-09 00:00:00,6,7,Wind,100,Thursday,April,Spring,723
2025-05-03 00:00:00,13,14,Solar,123,Saturday,May,Spring,5971
2025-07-30 00:00:00,3,4,Wind,211,Wednesday,July,Summer,1452
2020-04-28 00:00:00,4,5,Wind,119,Tuesday,April,Spring,3067
2023-02-26 00:00:00,21,22,Wind,57,Sunday,February,Winter,14492
2021-04-11 00:00:00,14,15,Wind,101,Sunday,April,Spring,7658
2024-05-08 00:00:00,14,15,Solar,129,Wednesday,May,Spring,9558
2020-04-08 00:00:00,8,9,Wind,99,Wednesday,April,Spring,2303
2021-07-04 00:00:00,4,5,Wind,185,Sunday,July,Summer,862
2025-01-28 00:00:00,17,18,Wind,28,Tuesday,January,Winter,19004
2020-11-14 00:00:00,19,20,Wind,319,Saturday,November,Fall,11103
2020-07-21 00:00:00,0,1,Wind,203,Tuesday,July,Summer,4876
2022-10-04 00:00:00,1,2,Wind,277,Tuesday,October,Fall,1416
2024-08-04 00:00:00,17,18,Solar,217,Sunday,August,Summer,6580
2020-01-02 00:00:00,23,0,Wind,2,Thursday,January,Winter,6857
2021-07-10 00:00:00,20,21,Wind,191,Saturday,July,Summer,2043
2022-02-26 00:00:00,21,22,Wind,57,Saturday,February,Winter,9716
2022-11-29 00:00:00,17,18,Wind,333,Tuesday,November,Fall,1111
2025-06-08 00:00:00,7,8,Wind,159,Sunday,June,Summer,8306
2022-04-05 00:00:00,18,19,Wind,95,Tuesday,April,Spring,8495
2024-03-10 00:00:00,7,8,Wind,70,Sunday,March,Spring,2181
2020-08-23 00:00:00,19,20,Wind,236,Sunday,August,Summer,4332
2020-11-24 00:00:00,3,4,Wind,329,Tuesday,November,Fall,1768
2024-07-23 00:00:00,5,6,Wind,205,Tuesday,July,Summer,5404
2024-05-23 00:00:00,2,3,Wind,144,Thursday,May,Spring,2979
2023-04-16 00:00:00,5,6,Wind,106,Sunday,April,Spring,5054
2025-06-06 00:00:00,13,14,Wind,157,Friday,June,Summer,7339
2024-01-19 00:00:00,2,3,Wind,19,Friday,January,Winter,2193
2023-12-17 00:00:00,15,16,Solar,351,Sunday,December,Winter,3018
2025-03-21 00:00:00,18,19,Wind,80,Friday,March,Spring,8152
2020-09-06 00:00:00,2,3,Wind,250,Sunday,September,Fall,1961
2020-12-04 00:00:00,2,3,Wind,339,Friday,December,Winter,12264
2024-07-17 00:00:00,10,11,Solar,199,Wednesday,July,Summer,6067
2025-10-01 00:00:00,13,14,Solar,274,Wednesday,October,Fall,10058
2021-03-30 00:00:00,11,12,Solar,89,Tuesday,March,Spring,4810
2024-05-24 00:00:00,23,0,Wind,145,Friday,May,Spring,703
2023-02-16 00:00:00,11,12,Solar,47,Thursday,February,Winter,7999
2025-11-02 00:00:00,22,23,Wind,306,Sunday,November,Fall,8643
2024-07-31 00:00:00,21,22,Wind,213,Wednesday,July,Summer,1578
2024-12-31 00:00:00,8,9,Wind,366,Tuesday,December,Winter,4218
2023-01-12 00:00:00,5,6,Wind,12,Thursday,January,Winter,15968
2024-03-09 00:00:00,0,1,Wind,69,Saturday,March,Spring,11075
2025-04-21 00:00:00,6,7,Wind,111,Monday,April,Spring,3806
2022-06-19 00:00:00,16,17,Wind,170,Sunday,June,Summer,12018
2022-03-24 00:00:00,9,10,Solar,83,Thursday,March,Spring,4911
2023-12-06 00:00:00,14,15,Solar,340,Wednesday,December,Winter,3145
2020-10-22 00:00:00,15,16,Wind,296,Thursday,October,Fall,4372
2022-09-01 00:00:00,3,4,Wind,244,Thursday,September,Fall,3514
2023-02-17 00:00:00,6,7,Wind,48,Friday,February,Winter,7645
2025-06-14 00:00:00,19,20,Wind,165,Saturday,June,Summer,4111
2025-09-28 00:00:00,15,16,Solar,271,Sunday,September,Fall,5298
2025-11-04 00:00:00,11,12,Wind,308,Tuesday,November,Fall,13899
2021-07-05 00:00:00,12,13,Solar,186,Monday,July,Summer,7806
2022-02-21 00:00:00,3,4,Wind,52,Monday,February,Winter,14976
2025-11-17 00:00:00,20,21,Wind,321,Monday,November,Fall,5188
2024-08-23 00:00:00,7,8,Wind,236,Friday,August,Summer,11855
2022-03-31 00:00:00,13,14,Wind,90,Thursday,March,Spring,11938
2021-09-28 00:00:00,17,18,Wind,271,Tuesday,September,Fall,3222
2024-06-24 00:00:00,4,5,Wind,176,Monday,June,Summer,2733
