Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
10.18,70.9,0.081,41778.2,26917.9,25370.6
12.66,75,0.074,27412.9,23326.2,12164.2
11.64,53.12,0.08,45381.3,28818.2,26677.6
14.93,90.9,0.069,34671.6,20181.3,17908.4
27.03,71.6,4.911,38376.6,26268.2,24255.8
13.45,75.1,4.916,25787.7,13996.7,11625
27.08,40.81,4.912,43841.1,28636.7,37873.8
28.33,66.66,4.904,40786.7,28484.5,30100.1
17.44,54.55,0.078,23280,18814.5,10617.8
11.03,85.5,0.08,23346.4,13522,14533.5
28.08,79.3,4.91,43356.6,30472.7,28420.8
20.44,73.8,0.304,26015.6,14104.4,13038
8.28,50.62,0.096,25175.6,14877.8,16492.7
12.25,76.2,4.917,42437.3,25225.5,25297.7
22.33,40.81,4.92,35063.6,25018,14959.7
25.21,46.68,0.203,34477.2,19365.9,15456.1
20.79,73.2,4.914,22607.7,14478.6,14739.7
25.38,68.92,0.27,35980.9,21978,15891.5
13.53,77.3,0.082,34206.1,23690,17627.3
13.12,68.73,4.915,25297.6,14783,14900.7
21.97,57.03,4.923,36025.5,19433.3,13979.3
17.65,77.2,0.085,35212.3,29476.9,16169.6
21.97,56.49,0.073,34849.6,22064.4,18160.3
27.02,51.85,4.91,47642.8,31108.9,46158.3
15.02,49.3,4.917,31698.4,16990.2,16327.7
25.8,56.91,0.073,35157.6,22011.6,17179.6
9.59,75.5,0.084,29717.5,18401.2,17962.4
13.94,82,0.085,23812.1,14809.8,11938.1
22,68.57,4.919,35554.6,21678,18481
11.68,71.8,0.087,35987.8,22482.7,22421.2
24.23,82.8,4.917,23697,15975.9,16984.8
20.19,85.7,4.913,33280.7,21760.6,15272.5
17.15,72.6,0.071,40880,35036.8,17580.7
21.46,53.05,0.085,30647.7,15892.1,18274.9
24.26,52.85,0.09,46766.9,28755.2,19550.2
25.23,69.15,4.918,30196.9,18019,21955.5
17.73,73.4,0.071,33778.8,18245.6,21218.9
12.64,74,0.078,21377.9,15718.9,9640.34
30.9,48.99,0.068,39191,27425.3,30812.4
19.67,52.35,4.919,44699.9,25607.1,19637.7
14.63,81.3,0.073,22549.8,13463.4,14731
11.55,76.1,0.077,19989.9,13641.3,13625.1
11.22,69.74,4.923,21390.8,17356.6,10398.1
15.21,78.8,0.081,23771.6,12611,15424
14.05,49.35,0.088,33211.1,21118.5,16441.4
16.48,58.43,0.084,27353.9,22234.7,16724.3
21.45,59.02,0.268,32138.8,19268.6,15744.4
24.78,66.99,0.307,33604.2,18699.8,15732.6
16,73.2,0.073,40744.6,34821.1,17540.2
10.27,88.9,0.078,22880.7,13803.7,13772.9
17.17,46.4,0.083,29590.9,25307.1,9548.14
12.28,61.49,4.921,28701.5,22656.2,9096.87
10.17,83.1,0.074,42519.5,27253.5,26122.4
20.61,84.6,0.071,28869.3,17208.3,13632.6
3.681,82.7,0.086,23052.2,14093.6,14481
17.63,77.4,0.068,23568.8,11316.4,13566.3
23.82,38,4.921,36133.8,24304.6,17723.1
13.95,64.86,0.076,23107.7,17959.1,10184.1
27.78,30.24,4.908,40454.3,28948.3,31935.8
12.68,48,0.077,43254.8,31106.5,15950.1
9.87,87.6,4.926,18596.9,12309.9,8026.99
16.13,62.75,0.088,30552.1,25174.6,9715.25
8.9,63.62,0.076,37171.1,31997.5,17114
15.21,69.36,0.074,33812.4,18109.8,15590.3
27.17,30.54,4.908,31657.7,21850.6,28215.6
15.5,60.58,4.915,31827.1,18980.5,16513.5
14.37,82.3,0.07,40121.6,20397.6,27514.2
6.168,57.6,0.09,18933.6,10719.8,10883.2
23.96,76.5,0.064,34707,22729,27524
26.25,45.52,0.31,37312.6,23306.4,15173.7
14.55,91.1,0.07,21787.6,10528.7,12357.8
25.24,36.99,4.916,45635,27430.4,28941.8
15.99,70.6,0.082,43996.6,26432.9,24996.8
17.14,57.23,0.086,33211.1,21519.8,17042.9
15.19,68.68,0.08,32348.4,21457.8,16314.2
11.21,79.9,0.087,40101.3,25820.1,24624.6
29.5,35.98,4.917,42948,29806.3,39464.4
25.38,61.84,0.069,39137.5,20918.9,20198.4
26.47,51.85,4.905,37551.9,24397.9,23371
20.1,69.67,0.072,35743.5,23026.6,17554
18.98,76.2,0.082,22404.2,14239.1,11147.8
16.21,86.7,4.917,25352.8,16704.1,10119.4
22.73,46.75,0.081,25252.5,12626.2,13298.2
13.54,85,0.074,24379.2,13520.2,15581.1
27.72,67.93,4.913,36460.9,22473.4,28287.9
14.55,88.3,3.082,21569.2,17497.9,9478.55
21.2,81.7,0.069,29105.2,18943,13894.9
27.27,38.15,0.318,36497,23471.1,15032.5
16.24,62.42,0.081,41972.7,24631,25544.1
20.09,56.46,0.085,32030.3,19451.7,15621.8
21.96,58.26,0.071,32444.9,20667.5,17466.6
21.53,64.18,0.073,30664.6,23916.9,12052
15.86,83.6,0.068,32600.7,19305.1,17716.4
16.71,80.7,0.072,27312.7,15680.9,12552.9
20.67,83.5,0.066,41998.4,24687.3,26897.7
31.4,14.24,4.927,33954.7,20005.8,13190.9
13.83,89.9,0.067,21563.1,17419.8,9519.04
24.12,53.32,0.089,46640.9,28452.7,19410.1
21.55,63.3,0.08,35704.4,18741,18632.9
13.68,69.14,0.117,40170.3,34398.3,15316.2
25.78,83.3,4.924,40236.9,25158.2,19332.4
22.1,81.6,0.065,37192.1,22849.9,19873.5
25.52,61.52,0.315,34394.3,18845.7,15709.1
13.04,59.95,0.085,22539.7,11573.3,15404.4
16.72,79,4.921,21063.3,12980.8,10616.4
27.23,43.58,0.083,28819.1,19792.4,24504.1
17.91,69.34,0.085,43314.7,24012.2,27601.5
13.06,55.94,0.083,22339.2,17784.6,8228.57
13.49,71.7,0.086,42779,25546.5,25372.9
35.94,29.58,4.908,41748.8,29954.4,32879
23.47,45.25,4.918,34854.1,17967.1,16403.2
26.95,38.43,0.081,31009.6,18237.8,18154.5
19.62,77.2,0.068,22227.7,18018.6,7512.29
16.14,64.42,4.921,29663.4,17014.1,14712.2
17.28,80.8,0.086,40698.2,22461.5,27467.6
12.51,68.35,0.077,39991.9,24477.8,25989.4
22.47,84.8,4.913,38274.7,22584.2,18015.4
21.2,79.3,4.916,37641.7,24531.5,15004
14.03,43.02,0.08,34676.8,28724.1,11778.2
14.79,50.92,0.082,36698.7,25054.1,20131.1
25.84,66.12,0.314,34184.1,21985.4,16597.5
21.01,74.5,0.073,33722.5,24131.8,25905
21.02,72.8,0.07,33426.9,22435.9,16230.6
27.98,40.98,4.903,39118.1,26074.3,24514.6
14.07,40.69,0.076,33192.4,27372.8,10251.1
11.45,77.7,0.074,24540.8,16738,16476.1
15.99,68.13,0.086,23300.4,14517.3,11956.4
16.42,64.55,0.08,28185.6,22118.4,9438.66
18.96,73.1,0.072,36695.4,30495.9,17071.8
14.87,70.7,0.067,25293.6,15287.9,15105.4
19.12,56.92,0.083,38946.8,22730.1,24115.2
8.78,85.5,0.082,25707.3,16858.4,16481.9
22.73,84.9,0.277,33011.7,20316.4,17597.7
21.37,61.24,4.916,45965.6,27624.9,27736.6
21.52,60.85,0.284,33317.5,21622.5,13414.5
24.78,89.2,4.919,46994.2,28636.5,25880.9
15.23,77.6,4.912,23120,18688,9183.61
18.84,76.7,0.079,33488.7,19997.9,11024
10.74,68.4,0.079,24401.5,20277.4,11086.7
20.81,86,0.068,45914.7,27494,27630.3
19.26,84.9,0.071,45299.4,27061.3,26118.2
25.09,47.22,4.919,31906.4,22716.5,22485.7
20.51,71.9,0.072,34775.4,29287.2,21426.5
13.83,89.6,0.07,24404,13212.2,12712.7
27.65,51.33,4.919,33250.3,21424.1,22520.1
11.16,74.2,0.083,23162.6,14462.2,10660.6
25.3,67.91,0.067,49391.5,32552.1,39062.1
8.05,91.6,0.084,20641.8,15391.2,9571.19
19.12,86.7,0.069,39786,24227,25219.9
15.73,65.09,4.917,32354.4,19630.4,16967.7
24.06,82.2,4.92,28525.1,19053,20289.4
31.12,28.48,4.918,37127.8,22000.4,14508.8
22.09,60.72,4.923,39370.6,22045.3,20345.3
13.91,64.66,0.087,43831.9,27184.2,25792.8
22.78,62.74,4.919,43009.3,27089.8,32238.3
8.43,82.1,0.081,22351.3,17950.3,10493.2
25.14,92.1,4.916,34981.9,22865.9,14192.4
25.11,33.43,4.924,33880.1,23086.1,17384.9
19.14,85.6,0.068,43876.7,26530,25634.3
7.71,80.6,0.089,32433.4,18277.2,16082.9
24.05,54.32,0.081,35209.1,21775.5,13025.7
13.53,89.6,0.07,23895.6,11866.8,15569.5
19.21,58.11,0.076,36296.1,21750.3,19269.8
35.22,24.15,4.923,43196.8,27729.1,30752.1
16.32,89.1,4.919,30845.9,19133.1,18411
12.38,52.74,0.078,22108,19091.7,10141.7
20.62,64.5,0.073,32377.5,17046.8,19118.5
17.78,63.89,4.918,39212.3,33169.8,17083.4
22.36,51.95,0.078,36340.1,22273.6,19714
18.62,74.5,4.923,47313.8,28777.7,26363.1
16.83,37.33,0.09,43339.7,26859.6,24763.4
15.22,53.97,0.086,39920.9,33352.6,15886.7
6.442,65.74,0.088,20764.1,13061.4,10350.6
10.52,68.1,0.086,37475.3,32200.1,16341.9
11.75,83.2,0.086,32547.5,25211.4,8948.86
14.78,83.9,0.069,25048.9,13864.8,15936
28.26,63.7,4.908,35446.6,22583.5,27004.5
14.04,63.13,0.092,40225.1,34273.1,16042.3
20.79,63.21,0.071,30326.2,24709.1,13116.1
26.08,67.99,0.064,40614.1,28435.1,27566.1
15.73,59.33,0.076,30094.2,18331.9,17332
24.53,52.22,4.917,44069.7,24397.1,18488
21.83,81.9,4.916,33720.8,21648.6,25308.6
15.27,87.2,0.067,24794.7,13861.1,16546.9
16.33,68.79,0.074,35822.3,22748.8,20543.2
17.43,71.1,0.073,35307.6,21545.1,16484.5
25.54,72.7,0.262,37427.3,22909.8,16597.5
24.58,59.99,4.918,34885,19713.9,14867.7
8.43,86.5,0.088,23131.1,14535,15209.6
16.22,73.4,0.074,33295.2,20078.6,18507.6
18.17,65.41,4.924,23307,14452.4,12577.5
21.35,62.85,0.271,36057.3,21023.7,17709.5
23.16,41.86,0.078,23946.5,14288.5,15099.6
20.4,81.8,0.067,24565.8,13505.6,11277.8
15.08,47.36,4.92,31968,17491.5,16519.4
20.48,64.91,0.079,37078,21804.3,21448.4
22.36,89.5,4.919,25827.3,15247.7,16196.6
17.03,69.94,0.075,40016.2,24342.2,26414.5
17.35,86.5,0.072,40834.7,23235.4,24480
20.28,89.4,0.067,39099.3,24399.2,23701.7
19.23,52.71,2.461,38560,29882.2,16493.5
10.17,88.2,0.083,22954.2,12530.5,13842.6
26.01,42.21,0.279,35885.3,22082.7,14832.4
16.93,81.2,0.07,35527.2,20298.6,18624
10.07,73,4.918,33156.9,27334.7,14434.7
27.27,63.59,4.925,37686.1,23284.1,21836.2
21.4,82,4.925,46933.8,28077.8,21057.2
26.51,83.5,4.907,31133.4,21676,22034.9
20.63,41.79,0.083,30184.6,25326.4,13717.6
24.72,46.68,0.073,31399.9,18739.3,17344.1
12.99,69.52,0.082,29644.6,19105.2,19361.9
20.77,75.1,4.923,33993.4,21094.7,17145.9
20.92,78.7,0.066,25799.2,14336.4,14072.1
18.12,86.2,4.914,25920,17073.9,8421.16
16.37,80,0.069,35626.4,16790.2,19240.7
26.13,89.8,4.908,41272.5,28781,27770.8
23.25,62.03,4.905,35689,25412.7,24805.4
13.94,70.1,0.085,41711.2,24496,24933
12.92,80.6,0.082,43114.2,23762.2,25472.9
25.84,53.57,4.92,35315.4,22027.2,17501.5
24.04,82.8,4.916,22408.5,15098.7,14375.9
9.2,85.8,0.08,21274.5,16738.9,9767.11
19.49,68.78,0.07,30036.9,23943,17418.8
21.96,50.97,0.085,33254.8,20608.5,16281.3
22.12,53.1,0.075,32320,23742.1,17395.7
17.18,78.8,3.789,21176.7,13248.3,10598.9
15.53,67.25,0.072,23312.5,17298.6,7496.76
12.86,79.9,0.085,33836.9,20004.9,16403.2
11.87,65.32,0.082,21098.1,16875.1,8603.12
14.9,86.8,0.074,23267.7,17233.9,10519.5
17.35,70.2,0.081,21013,13136.8,11689.1
16.15,56.04,4.918,39183.8,23668.1,24294.9
9.42,45.24,0.085,38184.4,23069.9,24174.6
13.05,62.97,0.089,31714.1,25494.9,9824.73
29.09,29.58,4.922,36097.7,22851,13294.1
23.86,82.3,4.918,28416.4,18277.5,19007.4
11.82,63.95,0.075,36471.8,21808.5,21710.3
13.74,89.8,0.066,22010.8,11335.2,11997.1
20.47,69.44,4.911,25610.6,16067.1,16665.4
26.35,77.7,4.907,31977.3,24261,26422.6
14.27,66.32,0.076,34541.6,20436.6,15416.1
10.63,46.58,0.084,21679.3,12875.4,13968.7
29.96,43.1,4.927,33341.7,21729.1,24492.1
18.44,88.2,0.279,26121.7,15834,11928.5
23.26,64.15,0.069,34165.8,21794.6,18615.1
19.96,85.6,0.069,22849.3,14807.9,11366.4
8.51,88.8,0.073,34688.1,21293.6,21627.5
20.83,67.92,0.268,26684.6,15601.2,12843.8
18.97,73.2,0.08,33363.4,18586.6,18164.4
6.25,66.68,0.086,22246.8,13174.5,14206.1
19.76,69.55,0.073,30603.1,24850.4,18002.9
22.27,67.87,4.905,31281.3,20794.9,23106.3
24.13,48.58,4.917,45386.8,25237.3,19439.3
17.82,49.5,0.085,33065.1,18240.7,16892.1
20.91,73.4,4.92,34446.7,21076.2,17594.8
27.87,65.86,4.904,30097.8,22588.4,22600.6
21.15,61.94,0.072,29963.1,24270.2,16366.3
14.32,49.35,0.081,37397.5,24605.5,19153.7
22,58.31,0.071,30886.2,25382.2,17245.3
20.99,86.4,4.914,27261.5,15208.3,18178
22.43,46.99,4.931,24887.8,13943.5,12537.9
13.22,52.17,0.08,43346.4,25480.9,24666.7
20.45,61.17,0.091,36221.7,20789.8,18932.4
15.18,83.3,0.079,35671.9,22147.1,21744.6
12.65,71.6,0.085,36583.3,22748.9,22039.5
14.86,59.15,0.088,29371.9,23834.3,9329.17
13.6,86.2,0.074,45261.6,23590.6,29381.8
11.46,60.73,0.085,35076.5,22103.3,17361
13.2,52.42,0.082,32819.7,20524.4,14841.3
15.33,81.6,0.081,31683.7,25631.2,9404.08
11.22,63.82,0.085,21298.5,17494.2,8535.9
26.36,38.4,0.079,30820.7,17933.1,17524.9
24.16,59.32,4.92,35426.5,21551.4,13391
21.9,68.12,0.29,41963.9,25473.2,20245.3
24.03,51.35,0.301,28213.8,16664,13326.3
12.28,54.15,0.084,31464.6,26286,13827.5
12.51,59.91,4.922,23095.1,11919.5,11340
29.59,59.43,4.921,35491.3,23157,25407.9
22.86,47.9,4.916,32059.9,20787.8,15381.3
24.61,83.3,4.923,44472.6,27303.8,34861.3
28.01,72.6,4.915,34732.2,22063.3,29926.7
16.83,66.57,0.079,19250.4,11472.4,11706.6
8.61,86.6,0.086,24888.2,18996,7663.87
27.56,39.19,4.909,40089.9,27085.5,26819.8
17.97,42.17,0.087,35131.1,21724,16516.6
21.71,48.72,4.902,25117.7,16718.9,18297.2
14.11,89.7,0.07,23536,14231.4,11950.5
30.47,32.24,4.923,43190.4,27600,32969.4
28.43,43.12,4.926,47783.1,30854.4,40555
13.07,67.18,0.086,26029.4,16479,17123.9
11.24,87.4,0.088,24804.8,15841.5,10579.4
19.81,70.3,0.069,21550.8,17338,7674.22
18.74,79.3,4.915,40027.5,23905.2,24782.8
25.1,62.77,4.919,30050.2,20984.8,18918.8
21.72,52.91,0.07,31148.1,20221.7,17921.3
10.46,80.8,0.087,36808.1,23456.5,22577.3
17.58,93.3,0.094,25094.4,16401.7,11928.5
25.54,89.5,4.916,25776.5,14867.1,19286.4
16.14,77.1,0.079,34795.6,21622,20183.3
15.25,72.3,0.069,40508.4,23894.2,25399.5
18.28,49.1,0.074,35859.1,21863.4,16699.4
16.97,69.44,0.082,22816.8,14334,12288
15.66,85.4,0.067,34560,15851.7,22475.6
36.37,24.64,4.906,43617.8,30489.9,33499.6
20.97,66.89,4.917,42847.1,24322.4,18569.7
9.89,89,0.093,23426,15629.3,10753.5
8.63,87.5,0.089,23910.1,14458.5,11549
18.83,79.1,0.066,22584.6,16386,10895.4
27.35,37.48,4.925,34649.2,21102.3,12943.8
11.84,86.1,4.922,22006.2,16099.6,11057.3
26.54,54.48,4.907,49684,33129.1,40253.7
12.84,85.2,0.072,22203.1,15883.9,12589.9
26.16,50.84,4.923,35176.9,21577.7,17105.1
10.97,84.3,0.082,23370.9,13719.5,14510.3
10.58,90.6,0.078,28470.5,17613.4,17615.8
16.3,85.2,0.072,21926.2,17564.9,10600.5
14.91,59.18,0.082,23586.3,18082.8,10643
14.78,51.64,4.92,42679.1,24168.3,25200
29.31,38.78,0.269,36229.4,22554.3,14732.4
25.47,80.2,4.916,37947.1,28754.4,37301.4
12.76,49.82,0.083,21709.4,13546.5,13578.8
21.89,70.6,4.922,35139.1,23130.7,16889.4
13.47,49.77,0.079,38059.3,32859.2,16439.9
14.42,57.92,4.927,32166.2,24125.2,10236.1
12.22,76.7,0.087,30455.5,17094.5,14370.9
25.65,71.5,4.906,49218.3,33227.8,39042.7
18.05,65.44,0.077,19628.1,12040.9,10657.2
13.85,72.1,0.072,41808.8,24222.5,25060.3
14.99,85.8,0.066,23399.6,13868.4,12328.7
13.99,89.9,0.068,34157,18557.2,19525.8
10.25,84.2,0.072,27585.8,15877.2,16510.1
16.43,81.3,0.071,36519.3,17230.1,18833.5
27.14,35.55,0.27,37573.8,23471.1,14714.8
23.55,65.91,4.907,35423,23420.9,25152.6
22.98,69.48,0.069,38183.8,20829.1,18550.2
21.68,64.43,0.088,47126.1,28669.3,20157.1
15,58.04,0.082,24010.2,13152.6,12232
26.54,48.29,4.924,39733.2,26673.4,34547.9
15.11,57.91,0.083,23717.3,14199.4,14634.5
13.74,61.05,0.081,37121.4,21680.5,22825.2
23.49,69.32,4.92,44865.3,26241.6,23641.9
20.76,70.5,0.071,29070.8,21614.9,9559.52
19.23,89.3,0.083,36400.2,24901.2,12144.4
26.18,41.61,4.928,38760.1,26420.3,24490.5
17.07,70.2,4.922,25163.4,12936.8,13611.3
21.02,66.07,4.92,38475.5,23814.2,20836.3
16.76,65.02,0.08,29819,23000.6,17054.2
16.27,59.11,0.083,30619,25553.9,9404.08
19.29,74.7,4.922,40427,24776.5,24415.9
13.74,47.4,0.083,42547.1,24189.7,25286.1
12.96,84.6,0.077,21034.9,13951.4,14214.9
15.08,77.8,0.083,35463.1,22209.1,17465.2
18.5,82.1,4.923,38022.3,22729.4,22981.7
12.21,86,0.078,39622.8,33746.5,15661.9
22.99,78.2,4.919,41699.6,26214.1,30430.5
22.82,85.5,4.915,36012.7,22453.2,13026.2
25.3,49.76,0.079,36072.5,21771.8,13037.3
18.94,90.7,4.916,22737.8,13909.6,10762.1
18.37,64.89,0.08,24651.5,14961,16189.8
21.42,67.65,4.918,29461.7,22078,12313.7
25.64,66.28,4.922,30351.3,17191.7,20801
13.14,83.7,0.078,27954.4,18131.7,13680
13.53,86.3,0.08,25938.4,16382.9,11647.7
10.47,63.07,0.085,22794.9,12731.7,10318.1
16.58,68.06,0.073,38383.7,22931.7,18040.6
13.48,84.5,0.086,24503.3,13116.9,16942.5
18.14,68.01,0.072,34861.5,27721.5,19176.9
18.73,88,0.069,26086.8,16421.1,16003.2
15.74,49.2,4.916,29896.9,17143.9,16287.1
12.58,89.3,0.081,32280.5,20220.7,14446.5
23.01,52.13,0.078,30892.3,26077.7,10907
23.7,59.91,0.082,29499.3,19021.6,13002.8
21.22,80.3,0.267,30303.7,17266.5,16432.8
15.16,82.3,0.082,22196.9,17479.3,10056.9
21.13,74.8,4.92,22039.6,11952.6,10031.5
9.13,86.5,0.087,27047.9,21393.1,8464.83
12.66,81.7,0.07,42366.6,23059.8,27098.7
16.01,63.68,0.074,35775.2,21235.3,16412.5
28.52,40.65,4.953,27200.7,14968.8,14938.3
21.14,75.9,4.918,35353.2,22473.1,17431.6
21.19,77.8,4.929,31916.1,20474.3,15187
21.92,93,4.914,34381.6,22442,12690.8
20,65.28,0.082,44401.6,24039.9,26389.7
24.43,52.69,4.912,33564.9,23088.6,29794.1
23.19,67.56,0.288,40957.2,25495.6,23316.5
21.04,69.11,0.074,31427.7,26308.3,17233.7
21.78,65.35,0.07,35227.3,21035.3,19233
16.32,66.74,0.081,25396.1,16317.3,12346.2
13.4,59.65,0.076,33618.3,28867.8,14359.7
20.4,74.9,4.918,24830.4,13625.4,11014
26.65,79.5,4.921,36733.6,22261.5,17508.7
15.19,68.98,0.081,30190.8,24709.1,13630.8
10.47,89.6,0.075,31716.8,19185.4,19329.7
22.98,76.7,4.908,30375.5,20681,24757.2
17.79,93.3,0.103,24999.9,16465.1,11881.8
14.59,35.73,0.078,41395.4,25097.9,24144.6
19.5,87.5,4.919,35781.2,22168.4,21885.7
23.19,71.5,4.925,30698.8,20851.6,13526.3
18.51,62.55,4.919,35378.5,29912,14845.3
20.91,84.8,0.07,44185.4,26685.7,26171.1
22.2,48.39,0.087,33791.2,20001.6,18338.9
25.61,92,4.91,26249.2,17456.4,16413.3
11.64,50.55,0.086,20937.7,13043.2,11115.2
23.67,59.59,4.927,37057.7,22370.9,12673.2
19.51,90.1,0.317,24135.9,15163.4,10631.6
24.44,53.42,0.089,34887.7,22824.9,13340.8
24.36,73.4,4.916,38215.6,23748,31677
32.05,40.62,0.067,37519.7,25834.2,31270.3
24.39,55.29,4.917,30758.3,20768.4,26185.1
13.53,65.01,0.083,32596.2,25598,9496.28
24.11,92.6,4.921,27815.5,17426,16190.6
23.93,55.42,4.922,32188.2,22215.8,20367.6
13.94,62.72,0.082,38904.9,33551.4,16411
13.67,87.4,0.083,21421.5,16743,7922.89
33.21,17.14,4.904,40217.7,28632.7,26181.8
24.32,90,4.918,29816.5,18889.5,18140.7
21.44,74.1,4.919,44213.1,25570.5,19733.4
13.97,79.2,0.083,27619.8,22236.3,11490
13.27,86.9,4.915,23405.5,18515.4,10738
13.48,72,0.075,23717.3,14633.4,14657.6
14.96,61.35,0.083,41275.9,23385.4,24480
20.25,75,0.072,31101.5,23463.2,17031.3
12.96,71.2,0.074,25509.4,14297.6,14905.2
21.51,42.68,0.086,36457.3,21435,19432.7
23.56,69.96,4.957,35968.1,22704,13620.4
9.74,62.12,0.085,22892.9,12793.9,14098.1
21.05,44.15,4.919,44945.8,25862.4,21533.8
23.23,77.9,4.911,29099.8,17924.1,22407.4
10.13,69.4,4.916,26443.1,21068.2,8443.37
16.15,40.03,0.088,30724.1,19767.1,14585.8
13.32,47.41,0.087,25051.1,15713.1,12017.3
21.05,62.34,0.073,29163.1,21339.7,17690.6
15.21,63.72,0.083,38217.5,33109.5,16359.2
24.41,60.37,0.072,40841.3,23444.9,21893.9
13.9,62.62,0.081,22265.1,13119.8,13777.7
16.7,65.3,0.079,27181.7,15631.8,17978.2
16.24,85,0.085,29975.4,25505,14596.6
20.64,49.62,0.082,31686.4,17955.1,15005.5
24.78,59.51,4.924,33452.1,20548.6,16306.4
27.29,67.93,4.908,39331.3,27573.4,24877.7
13.25,88.1,4.923,23598,14026.1,12328.7
22.41,59.03,4.925,34843.6,19859.8,14216.2
18.5,91.1,0.076,45059.1,28706.6,19521
15.65,47.83,4.917,29909.1,17323.2,16484.5
12.92,70.4,0.083,19631.9,14415.5,8637.7
26.02,43.51,4.93,29800.4,17274,15385.5
16.8,77.9,0.075,38916.9,32995,20310.4
10.05,51.89,0.085,20440.7,12714.9,10553.2
15.07,67.29,0.087,39111.8,32479.9,15581.3
21.88,78.2,0.067,37293.8,22651.6,20659.2
5.921,75.7,0.081,27335.7,17872.3,18442.4
14.3,90.3,0.068,23350,10246.4,12480
9.39,83.4,0.085,23946.9,14286.6,14458.1
10.44,78.6,0.091,32299.7,20093.6,15608.7
21.03,78,4.915,38255.6,21847,18027.2
26.67,71.1,4.923,37653.7,25219,25100.6
22.46,79.6,4.908,21623.9,12668.4,15960.5
21.86,75.6,0.068,30745.4,14602.1,14450.2
21.16,70.7,4.921,37312.8,24024.9,28569.6
10.11,74.8,0.083,23137.2,13914.9,14556.1
25.99,39.03,0.071,35869.7,22767.6,19359.5
14.34,86.6,4.913,20962.7,11429.3,10451.6
18.16,54.01,0.083,30294.9,17299.7,16353.8
17.61,58.98,0.083,28873,22394.6,10326.1
17.62,82.2,4.919,28628,17015.8,13196.8
14.25,90.4,0.068,21899.2,10987,12253.1
16.2,54.92,0.083,30734.6,27070.9,9196.64
25.7,51.36,4.913,41104.6,30246.8,37271.3
19.49,66.72,4.915,24142.3,17468.6,9607.84
17.18,47.91,0.088,39742.8,23795.7,21617.3
9.24,67.27,0.084,27785.3,16891.2,13353.3
16.8,67.82,0.076,34118.8,21161,17036.1
19.98,66.76,0.195,41505.1,23415,20857.2
20.68,86.6,0.221,30967.9,20311.6,9594.16
7.76,92.7,0.087,32249.4,22781.2,11271.1
27.51,62.39,4.904,50041.2,34074.7,46266.8
19.01,85,0.076,31314.5,17253.1,11129
17.96,90.2,4.914,25743.5,14930.3,11724.3
31.71,40.66,4.926,34713.1,22963.3,25444
12.95,58.86,0.085,33089.6,19904,16215.9
11.23,90.9,0.079,32570.8,19951.4,20035.5
24.42,60.71,4.923,27660.6,20689.8,15863.3
22.82,48.49,4.922,35197.2,19171.3,15420.8
21.97,87.4,4.921,28883.1,18148.3,17659.2
22.67,53.65,0.071,35126.6,21533.1,17985.4
11.54,73.9,4.915,22566.1,13327.7,15498.8
16.75,52.57,4.917,40101.3,24113.1,24855.9
30.91,58.72,4.906,38310.7,27110.1,31589.6
16.87,49.02,4.916,31844.1,17686.3,16840.5
15.84,87.8,0.069,34073.8,28223.6,17453.5
22.43,42.04,0.073,32823.9,21134.4,18437.8
28.94,43.11,0.07,40307.2,27594.9,26121.6
20.49,88.3,0.075,46842.5,29158.5,19486
18.09,64.48,4.919,23739.3,14879,12583.4
17.95,78.5,0.075,33623.8,20283.9,18722.9
21.97,90,0.287,26977.7,16854.9,11520
6.244,83.6,0.084,20678.3,16967.2,9772.87
23.12,62.09,0.272,47462.7,29215.4,22334
20.64,41.99,0.079,31267.7,26862.4,14608.2
17.3,85.1,4.917,29863.9,19159.1,17868.8
17.04,69.77,0.085,42304.1,22476.2,27275.6
25.09,61.72,4.926,35725.9,22574.7,13200.7
28.4,29.15,4.92,41718.7,26139.3,24073.8
18.13,73.2,0.077,20824.6,16051.2,9027.47
23.07,69.32,0.069,37878.7,21005,18851.4
9.9,89.4,0.067,24792.5,16145.1,10956.8
10.09,88.5,0.1,22863.1,12463.2,13644.5
24.22,79.9,0.312,38841.8,23890.2,21663.2
19.76,82.7,4.912,28946.5,19747.6,8125.19
15.02,89.2,0.07,23446.2,18952.1,12173.5
30.77,26.95,4.919,35274.4,22211.4,23503.9
18.09,93.2,0.068,25075.5,17350.2,9477.45
21.69,72.1,4.92,35214.7,22131.3,17670.6
16.67,79.9,0.069,23672.4,12867.6,14237.1
35.3,32.72,0.068,35044.8,23931.6,24112.5
34.32,25.85,4.923,38648.8,26126.6,32378.9
16.51,62.73,0.077,18910.4,11160.4,10208.3
29.58,44.65,4.92,37622.2,24709.6,25098.4
13.02,65.88,0.083,45028.9,27621.9,26405.8
19.53,58.53,0.098,29631.9,17637.8,8572.89
17.09,73.2,0.072,36613.7,21220.7,16950.4
13.22,56.48,0.084,38898.9,33256.8,16497.5
17.4,43.68,4.92,30861.5,23924.4,11340.7
15.07,63.66,0.08,24229.8,12791.5,14240.8
28.83,33.54,4.904,35857.8,26074.3,23672
24.44,58.25,4.903,33341.7,23058.2,30818.4
19.34,67.21,0.073,22806.2,17951.7,10774
9.86,90.7,0.081,23272.9,12662.2,14283.9
34.93,26.95,4.929,41736.1,29324.1,31300.4
